,name,CEFR,Error_type
48216,2017_DPe_65_1.txt,B1+,Word order
48217,2017_DPe_65_1.txt,B1+,Noun number
48218,2017_DPe_65_1.txt,B1+,Choice of lexical item
48219,2017_DPe_65_1.txt,B1+,Choice of tense
48220,2017_DPe_65_1.txt,B1+,Agreement
48221,2017_DPe_65_1.txt,B1+,Spelling
48222,2017_DPe_65_1.txt,B1+,Spelling
48223,2017_DPe_65_1.txt,B1+,Articles
48224,2017_DPe_65_1.txt,B1+,Confusion of categories
48225,2017_DPe_65_1.txt,B1+,Prepositions
48226,2017_DPe_65_1.txt,B1+,Redundant component in clause or sentence
48227,2017_DPe_65_1.txt,B1+,Punctuation
48228,2017_DPe_65_1.txt,B1+,Articles
48229,2017_DPe_65_1.txt,B1+,Choice of tense
48230,2017_DPe_65_1.txt,B1+,Choice of tense
48231,2017_DPe_65_1.txt,B1+,Punctuation
48232,2017_DPe_65_1.txt,B1+,Articles
48233,2017_DPe_65_1.txt,B1+,Choice of tense
48234,2017_DPe_65_1.txt,B1+,Choice of tense
48235,2017_DPe_65_1.txt,B1+,Choice of tense
48236,2017_DPe_65_1.txt,B1+,Articles
48237,2017_DPe_65_1.txt,B1+,Spelling
48238,2017_DPe_65_1.txt,B1+,Articles
48239,2017_DPe_65_1.txt,B1+,Choice of tense
48240,2017_DPe_65_1.txt,B1+,Choice of tense
48241,2017_DPe_65_1.txt,B1+,Choice of tense
48242,2017_DPe_65_1.txt,B1+,Numerals
48243,2017_DPe_65_1.txt,B1+,Spelling
48283,2017_DPe_66_1.txt,B1+,Articles
48284,2017_DPe_66_1.txt,B1+,Confusion of categories
48285,2017_DPe_66_1.txt,B1+,Choice of tense
48286,2017_DPe_66_1.txt,B1+,Conjunctions
48287,2017_DPe_66_1.txt,B1+,Articles
48288,2017_DPe_66_1.txt,B1+,Choice of tense
48289,2017_DPe_66_1.txt,B1+,Articles
48290,2017_DPe_66_1.txt,B1+,Choice of tense
48291,2017_DPe_66_1.txt,B1+,Articles
48292,2017_DPe_66_1.txt,B1+,Choice of tense
48293,2017_DPe_66_1.txt,B1+,Choice of tense
48294,2017_DPe_66_1.txt,B1+,Spelling
48295,2017_DPe_66_1.txt,B1+,Modals
48296,2017_DPe_66_1.txt,B1+,Articles
48297,2017_DPe_66_1.txt,B1+,Choice of tense
48298,2017_DPe_66_1.txt,B1+,Articles
48299,2017_DPe_66_1.txt,B1+,Absence of necessary explanation or detail
48300,2017_DPe_66_1.txt,B1+,Choice of tense
48301,2017_DPe_66_1.txt,B1+,Absence of necessary explanation or detail
48302,2017_DPe_66_1.txt,B1+,Prepositions
48303,2017_DPe_66_1.txt,B1+,Punctuation
48304,2017_DPe_66_1.txt,B1+,Tense form
48305,2017_DPe_66_1.txt,B1+,Articles
48306,2017_DPe_66_1.txt,B1+,Absence of necessary explanation or detail
48307,2017_DPe_66_1.txt,B1+,Choice of tense
48308,2017_DPe_66_1.txt,B1+,Choice of lexical item
48309,2017_DPe_66_1.txt,B1+,Articles
48310,2017_DPe_66_1.txt,B1+,Spelling
48311,2017_DPe_66_1.txt,B1+,Punctuation
48312,2017_DPe_66_1.txt,B1+,Choice of tense
48313,2017_DPe_66_1.txt,B1+,Choice of tense
48336,2017_DPe_67_1.txt,B2,Confusion of categories
48337,2017_DPe_67_1.txt,B2,Choice of tense
48338,2017_DPe_67_1.txt,B2,Choice of tense
48339,2017_DPe_67_1.txt,B2,Choice of tense
48340,2017_DPe_67_1.txt,B2,Capitalisation
48341,2017_DPe_67_1.txt,B2,Linking device
48342,2017_DPe_67_1.txt,B2,Choice of tense
48343,2017_DPe_67_1.txt,B2,Choice of lexical item
48344,2017_DPe_67_1.txt,B2,Articles
48345,2017_DPe_67_1.txt,B2,Choice of tense
48346,2017_DPe_67_1.txt,B2,Choice of tense
48347,2017_DPe_67_1.txt,B2,Choice of tense
48358,2017_DPe_68_1.txt,B2+,Choice of lexical item
48359,2017_DPe_68_1.txt,B2+,Articles
48360,2017_DPe_68_1.txt,B2+,Articles
48361,2017_DPe_68_1.txt,B2+,Choice of tense
48362,2017_DPe_68_1.txt,B2+,Agreement
48363,2017_DPe_68_1.txt,B2+,Articles
48364,2017_DPe_68_1.txt,B2+,Choice of tense
48365,2017_DPe_68_1.txt,B2+,Choice of tense
48366,2017_DPe_68_1.txt,B2+,Choice of tense
48367,2017_DPe_68_1.txt,B2+,Articles
48368,2017_DPe_68_1.txt,B2+,Spelling
48369,2017_DPe_68_1.txt,B2+,Spelling
48370,2017_DPe_68_1.txt,B2+,Choice of tense
48371,2017_DPe_68_1.txt,B2+,Spelling
48372,2017_DPe_68_1.txt,B2+,Spelling
48373,2017_DPe_68_1.txt,B2+,Agreement
48374,2017_DPe_68_1.txt,B2+,Articles
48375,2017_DPe_68_1.txt,B2+,Choice of tense
48376,2017_DPe_68_1.txt,B2+,Articles
48377,2017_DPe_68_1.txt,B2+,Spelling
48378,2017_DPe_68_1.txt,B2+,Punctuation
48379,2017_DPe_68_1.txt,B2+,Punctuation
48380,2017_DPe_68_1.txt,B2+,Punctuation
48381,2017_DPe_68_1.txt,B2+,Tense form
48382,2017_DPe_68_1.txt,B2+,Choice of tense
48383,2017_DPe_68_1.txt,B2+,Articles
48384,2017_DPe_68_1.txt,B2+,Derivation
48385,2017_DPe_68_1.txt,B2+,Tense form
48386,2017_DPe_68_1.txt,B2+,Choice of tense
48387,2017_DPe_68_1.txt,B2+,Articles
48430,2017_DPe_69_1.txt,B1+,Spelling
48431,2017_DPe_69_1.txt,B1+,Punctuation
48432,2017_DPe_69_1.txt,B1+,Choice of tense
48433,2017_DPe_69_1.txt,B1+,Choice of tense
48434,2017_DPe_69_1.txt,B1+,Choice of tense
48435,2017_DPe_69_1.txt,B1+,Word order
48436,2017_DPe_69_1.txt,B1+,Choice of tense
48437,2017_DPe_69_1.txt,B1+,Articles
48438,2017_DPe_69_1.txt,B1+,Choice of tense
48439,2017_DPe_69_1.txt,B1+,Choice of tense
48440,2017_DPe_69_1.txt,B1+,Articles
48441,2017_DPe_69_1.txt,B1+,Choice of tense
48442,2017_DPe_69_1.txt,B1+,Choice of tense
48443,2017_DPe_69_1.txt,B1+,Choice of tense
48444,2017_DPe_69_1.txt,B1+,Choice of lexical item
48445,2017_DPe_69_1.txt,B1+,Choice of tense
48446,2017_DPe_69_1.txt,B1+,Choice of tense
48447,2017_DPe_69_1.txt,B1+,Choice of tense
48448,2017_DPe_69_1.txt,B1+,Tense form
48465,2017_DPe_6_1.txt,B2,Prepositions
48466,2017_DPe_6_1.txt,B2,Prepositions
48467,2017_DPe_6_1.txt,B2,Spelling
48468,2017_DPe_6_1.txt,B2,Articles
48469,2017_DPe_6_1.txt,B2,Articles
48470,2017_DPe_6_1.txt,B2,Spelling
48471,2017_DPe_6_1.txt,B2,Prepositions
48472,2017_DPe_6_1.txt,B2,Absence of necessary explanation or detail
48473,2017_DPe_6_1.txt,B2,Choice of lexical item
48474,2017_DPe_6_1.txt,B2,Absence of necessary explanation or detail
48475,2017_DPe_6_1.txt,B2,Prepositions
48476,2017_DPe_6_1.txt,B2,Referential device
48477,2017_DPe_6_1.txt,B2,Confusion of structures
48478,2017_DPe_6_1.txt,B2,Choice of tense
48479,2017_DPe_6_1.txt,B2,Choice of tense
48480,2017_DPe_6_1.txt,B2,Coherence
48481,2017_DPe_6_1.txt,B2,Choice of lexical item
48513,2017_DPe_70_1.txt,B1+,Spelling
48514,2017_DPe_70_1.txt,B1+,Noun number
48515,2017_DPe_70_1.txt,B1+,Spelling
48516,2017_DPe_70_1.txt,B1+,Choice of tense
48517,2017_DPe_70_1.txt,B1+,Possessive form of a noun
48518,2017_DPe_70_1.txt,B1+,Articles
48519,2017_DPe_70_1.txt,B1+,Punctuation
48520,2017_DPe_70_1.txt,B1+,Absence of necessary explanation or detail
48521,2017_DPe_70_1.txt,B1+,Choice of tense
48522,2017_DPe_70_1.txt,B1+,Articles
48523,2017_DPe_70_1.txt,B1+,Tense form
48524,2017_DPe_70_1.txt,B1+,Choice of tense
48525,2017_DPe_70_1.txt,B1+,Articles
48526,2017_DPe_70_1.txt,B1+,Tense form
48527,2017_DPe_70_1.txt,B1+,Choice of tense
48528,2017_DPe_70_1.txt,B1+,Choice of tense
48529,2017_DPe_70_1.txt,B1+,Prepositions
48530,2017_DPe_70_1.txt,B1+,Word order
48531,2017_DPe_70_1.txt,B1+,Word order
48532,2017_DPe_70_1.txt,B1+,Spelling
48533,2017_DPe_70_1.txt,B1+,Spelling
48534,2017_DPe_70_1.txt,B1+,Articles
48535,2017_DPe_70_1.txt,B1+,Choice of tense
48536,2017_DPe_70_1.txt,B1+,Choice of tense
48537,2017_DPe_70_1.txt,B1+,Choice of tense
48538,2017_DPe_70_1.txt,B1+,Choice of lexical item
48539,2017_DPe_70_1.txt,B1+,Choice of tense
48540,2017_DPe_70_1.txt,B1+,Spelling
48541,2017_DPe_70_1.txt,B1+,Choice of tense
48573,2017_DPe_71_1.txt,B2,Confusion of categories
48574,2017_DPe_71_1.txt,B2,Articles
48575,2017_DPe_71_1.txt,B2,Confusion of categories
48576,2017_DPe_71_1.txt,B2,Articles
48577,2017_DPe_71_1.txt,B2,Confusion of categories
48578,2017_DPe_71_1.txt,B2,Capitalisation
48579,2017_DPe_71_1.txt,B2,Spelling
48580,2017_DPe_71_1.txt,B2,Choice of lexical item
48581,2017_DPe_71_1.txt,B2,Choice of lexical item
48582,2017_DPe_71_1.txt,B2,Punctuation
48583,2017_DPe_71_1.txt,B2,Redundant component in clause or sentence
48584,2017_DPe_71_1.txt,B2,Prepositions
48611,2017_DPe_72_1.txt,B1+,Choice of tense
48612,2017_DPe_72_1.txt,B1+,Choice of lexical item
48613,2017_DPe_72_1.txt,B1+,Spelling
48614,2017_DPe_72_1.txt,B1+,Spelling
48615,2017_DPe_72_1.txt,B1+,Spelling
48616,2017_DPe_72_1.txt,B1+,Confusion of categories
48617,2017_DPe_72_1.txt,B1+,Choice of tense
48618,2017_DPe_72_1.txt,B1+,Prepositions
48619,2017_DPe_72_1.txt,B1+,Articles
48620,2017_DPe_72_1.txt,B1+,Articles
48621,2017_DPe_72_1.txt,B1+,Prepositions
48622,2017_DPe_72_1.txt,B1+,Punctuation
48623,2017_DPe_72_1.txt,B1+,Spelling
48624,2017_DPe_72_1.txt,B1+,Capitalisation
48625,2017_DPe_72_1.txt,B1+,Capitalisation
48626,2017_DPe_72_1.txt,B1+,Spelling
48627,2017_DPe_72_1.txt,B1+,Choice of tense
48628,2017_DPe_72_1.txt,B1+,Articles
48629,2017_DPe_72_1.txt,B1+,Choice of lexical item
48630,2017_DPe_72_1.txt,B1+,Spelling
48631,2017_DPe_72_1.txt,B1+,Choice of tense
48632,2017_DPe_72_1.txt,B1+,Articles
48633,2017_DPe_72_1.txt,B1+,Articles
48634,2017_DPe_72_1.txt,B1+,Punctuation
48635,2017_DPe_72_1.txt,B1+,Punctuation
48636,2017_DPe_72_1.txt,B1+,Choice of lexical item
48637,2017_DPe_72_1.txt,B1+,Spelling
48638,2017_DPe_72_1.txt,B1+,Choice of lexical item
48639,2017_DPe_72_1.txt,B1+,Absence of necessary explanation or detail
48640,2017_DPe_72_1.txt,B1+,Choice of tense
48641,2017_DPe_72_1.txt,B1+,Choice of tense
48642,2017_DPe_72_1.txt,B1+,Prepositions
48643,2017_DPe_72_1.txt,B1+,Spelling
48644,2017_DPe_72_1.txt,B1+,Choice of tense
48645,2017_DPe_72_1.txt,B1+,Prepositions
48646,2017_DPe_72_1.txt,B1+,Absence of necessary explanation or detail
48647,2017_DPe_72_1.txt,B1+,Punctuation
48648,2017_DPe_72_1.txt,B1+,Punctuation
48649,2017_DPe_72_1.txt,B1+,Spelling
48650,2017_DPe_72_1.txt,B1+,Choice of tense
48651,2017_DPe_72_1.txt,B1+,Spelling
48652,2017_DPe_72_1.txt,B1+,Referential device
48653,2017_DPe_72_1.txt,B1+,Agreement
48654,2017_DPe_72_1.txt,B1+,Agreement
48655,2017_DPe_72_1.txt,B1+,Agreement
48656,2017_DPe_72_1.txt,B1+,Agreement
48657,2017_DPe_72_1.txt,B1+,Confusion of categories
48684,2017_DPe_73_1.txt,B1+,Confusion of categories
48685,2017_DPe_73_1.txt,B1+,Choice of tense
48686,2017_DPe_73_1.txt,B1+,Spelling
48687,2017_DPe_73_1.txt,B1+,Choice of tense
48688,2017_DPe_73_1.txt,B1+,Articles
48689,2017_DPe_73_1.txt,B1+,Articles
48690,2017_DPe_73_1.txt,B1+,Capitalisation
48691,2017_DPe_73_1.txt,B1+,Prepositions
48692,2017_DPe_73_1.txt,B1+,Articles
48693,2017_DPe_73_1.txt,B1+,Choice of tense
48694,2017_DPe_73_1.txt,B1+,Articles
48695,2017_DPe_73_1.txt,B1+,Articles
48696,2017_DPe_73_1.txt,B1+,Articles
48697,2017_DPe_73_1.txt,B1+,Choice of tense
48698,2017_DPe_73_1.txt,B1+,Articles
48699,2017_DPe_73_1.txt,B1+,Absence of necessary explanation or detail
48700,2017_DPe_73_1.txt,B1+,Absence of necessary explanation or detail
48701,2017_DPe_73_1.txt,B1+,Possessive form of a noun
48702,2017_DPe_73_1.txt,B1+,Prepositions
48703,2017_DPe_73_1.txt,B1+,Confusion of structures
48704,2017_DPe_73_1.txt,B1+,Absence of necessary explanation or detail
48705,2017_DPe_73_1.txt,B1+,Choice of tense
48706,2017_DPe_73_1.txt,B1+,Referential device
48707,2017_DPe_73_1.txt,B1+,Choice of tense
48708,2017_DPe_73_1.txt,B1+,Choice of lexical item
48709,2017_DPe_73_1.txt,B1+,Articles
48710,2017_DPe_73_1.txt,B1+,Referential device
48711,2017_DPe_73_1.txt,B1+,Choice of tense
48712,2017_DPe_73_1.txt,B1+,Choice of lexical item
48713,2017_DPe_73_1.txt,B1+,Choice of tense
48714,2017_DPe_73_1.txt,B1+,Articles
48715,2017_DPe_73_1.txt,B1+,Choice of tense
48716,2017_DPe_73_1.txt,B1+,Choice of lexical item
48717,2017_DPe_73_1.txt,B1+,Conjunctions
48718,2017_DPe_73_1.txt,B1+,Articles
48719,2017_DPe_73_1.txt,B1+,Absence of necessary explanation or detail
48720,2017_DPe_73_1.txt,B1+,Articles
48721,2017_DPe_73_1.txt,B1+,Choice of tense
48722,2017_DPe_73_1.txt,B1+,Articles
48723,2017_DPe_73_1.txt,B1+,Spelling
48724,2017_DPe_73_1.txt,B1+,Articles
48725,2017_DPe_73_1.txt,B1+,Confusion of categories
48726,2017_DPe_73_1.txt,B1+,Confusion of categories
48755,2017_DPe_74_1.txt,B1+,Spelling
48756,2017_DPe_74_1.txt,B1+,Choice of lexical item
48757,2017_DPe_74_1.txt,B1+,Spelling
48758,2017_DPe_74_1.txt,B1+,Agreement
48759,2017_DPe_74_1.txt,B1+,Choice of lexical item
48760,2017_DPe_74_1.txt,B1+,Choice of tense
48761,2017_DPe_74_1.txt,B1+,Choice of tense
48762,2017_DPe_74_1.txt,B1+,Choice of tense
48763,2017_DPe_74_1.txt,B1+,Confusion of categories
48764,2017_DPe_74_1.txt,B1+,Articles
48765,2017_DPe_74_1.txt,B1+,Choice of tense
48766,2017_DPe_74_1.txt,B1+,Choice of tense
48767,2017_DPe_74_1.txt,B1+,Choice of lexical item
48768,2017_DPe_74_1.txt,B1+,Choice of tense
48769,2017_DPe_74_1.txt,B1+,Articles
48770,2017_DPe_74_1.txt,B1+,Choice of tense
48771,2017_DPe_74_1.txt,B1+,Confusion of categories
48772,2017_DPe_74_1.txt,B1+,Articles
48773,2017_DPe_74_1.txt,B1+,Choice of tense
48774,2017_DPe_74_1.txt,B1+,Choice of tense
48775,2017_DPe_74_1.txt,B1+,Word order
48776,2017_DPe_74_1.txt,B1+,Agreement
48777,2017_DPe_74_1.txt,B1+,Choice of tense
48778,2017_DPe_74_1.txt,B1+,Noun number
48796,2017_DPe_75_1.txt,B1+,Derivation
48797,2017_DPe_75_1.txt,B1+,Spelling
48798,2017_DPe_75_1.txt,B1+,Spelling
48799,2017_DPe_75_1.txt,B1+,Articles
48800,2017_DPe_75_1.txt,B1+,Choice of tense
48801,2017_DPe_75_1.txt,B1+,Choice of tense
48802,2017_DPe_75_1.txt,B1+,Derivational affixes
48803,2017_DPe_75_1.txt,B1+,Articles
48804,2017_DPe_75_1.txt,B1+,Articles
48805,2017_DPe_75_1.txt,B1+,Choice of tense
48806,2017_DPe_75_1.txt,B1+,Choice of tense
48807,2017_DPe_75_1.txt,B1+,Choice of lexical item
48808,2017_DPe_75_1.txt,B1+,Choice of tense
48809,2017_DPe_75_1.txt,B1+,Choice of tense
48810,2017_DPe_75_1.txt,B1+,Choice of tense
48811,2017_DPe_75_1.txt,B1+,Absence of necessary explanation or detail
48812,2017_DPe_75_1.txt,B1+,Choice of tense
48813,2017_DPe_75_1.txt,B1+,Derivational affixes
48814,2017_DPe_75_1.txt,B1+,Articles
48815,2017_DPe_75_1.txt,B1+,Choice of tense
48816,2017_DPe_75_1.txt,B1+,Spelling
48817,2017_DPe_75_1.txt,B1+,Punctuation
48818,2017_DPe_75_1.txt,B1+,Spelling
48819,2017_DPe_75_1.txt,B1+,Choice of tense
48820,2017_DPe_75_1.txt,B1+,Absence of necessary explanation or detail
48821,2017_DPe_75_1.txt,B1+,Choice of tense
48822,2017_DPe_75_1.txt,B1+,Absence of necessary explanation or detail
48841,2017_DPe_76_1.txt,B2+,Spelling
48842,2017_DPe_76_1.txt,B2+,Spelling
48843,2017_DPe_76_1.txt,B2+,Word order
48844,2017_DPe_76_1.txt,B2+,Agreement
48845,2017_DPe_76_1.txt,B2+,Confusion of categories
48846,2017_DPe_76_1.txt,B2+,Articles
48847,2017_DPe_76_1.txt,B2+,Word order
48848,2017_DPe_76_1.txt,B2+,Spelling
48849,2017_DPe_76_1.txt,B2+,Punctuation
48850,2017_DPe_76_1.txt,B2+,Articles
48851,2017_DPe_76_1.txt,B2+,Spelling
48852,2017_DPe_76_1.txt,B2+,Punctuation
48853,2017_DPe_76_1.txt,B2+,Spelling
48854,2017_DPe_76_1.txt,B2+,Spelling
48855,2017_DPe_76_1.txt,B2+,Articles
48872,2017_DPe_77_1.txt,B1+,Articles
48873,2017_DPe_77_1.txt,B1+,Absence of a component in clause or sentence
48874,2017_DPe_77_1.txt,B1+,Absence of a component in clause or sentence
48875,2017_DPe_77_1.txt,B1+,Choice of lexical item
48876,2017_DPe_77_1.txt,B1+,Articles
48877,2017_DPe_77_1.txt,B1+,Punctuation
48878,2017_DPe_77_1.txt,B1+,Choice of lexical item
48879,2017_DPe_77_1.txt,B1+,Degree of comparison
48880,2017_DPe_77_1.txt,B1+,Confusion of categories
48881,2017_DPe_77_1.txt,B1+,Spelling
48882,2017_DPe_77_1.txt,B1+,Articles
48883,2017_DPe_77_1.txt,B1+,Prepositions
48884,2017_DPe_77_1.txt,B1+,Choice of tense
48885,2017_DPe_77_1.txt,B1+,Prepositions
48886,2017_DPe_77_1.txt,B1+,Confusion of categories
48887,2017_DPe_77_1.txt,B1+,Choice of lexical item
48888,2017_DPe_77_1.txt,B1+,Absence of a component in clause or sentence
48889,2017_DPe_77_1.txt,B1+,Articles
48890,2017_DPe_77_1.txt,B1+,Agreement
48891,2017_DPe_77_1.txt,B1+,Choice of tense
48892,2017_DPe_77_1.txt,B1+,Prepositions
48893,2017_DPe_77_1.txt,B1+,Articles
48894,2017_DPe_77_1.txt,B1+,Choice of lexical item
48895,2017_DPe_77_1.txt,B1+,Choice of tense
48896,2017_DPe_77_1.txt,B1+,Verb pattern
48897,2017_DPe_77_1.txt,B1+,Choice of lexical item
48898,2017_DPe_77_1.txt,B1+,Punctuation
48899,2017_DPe_77_1.txt,B1+,Participle or gerund construction
48900,2017_DPe_77_1.txt,B1+,Articles
48901,2017_DPe_77_1.txt,B1+,Articles
48902,2017_DPe_77_1.txt,B1+,Articles
48903,2017_DPe_77_1.txt,B1+,Spelling
48904,2017_DPe_78_1.txt,C1,Choice of tense
48905,2017_DPe_78_1.txt,C1,Articles
48906,2017_DPe_78_1.txt,C1,Articles
48907,2017_DPe_78_1.txt,C1,Articles
48908,2017_DPe_78_1.txt,C1,Choice of tense
48909,2017_DPe_78_1.txt,C1,Choice of tense
48910,2017_DPe_78_1.txt,C1,Spelling
48943,2017_DPe_79_1.txt,C1,Punctuation
48944,2017_DPe_79_1.txt,C1,Tense form
48945,2017_DPe_79_1.txt,C1,Capitalisation
48946,2017_DPe_79_1.txt,C1,Articles
48971,2017_DPe_7_1.txt,B2+,Choice of lexical item
48972,2017_DPe_7_1.txt,B2+,Absence of a component in clause or sentence
48973,2017_DPe_7_1.txt,B2+,Articles
48974,2017_DPe_7_1.txt,B2+,Spelling
48975,2017_DPe_7_1.txt,B2+,Spelling
48976,2017_DPe_7_1.txt,B2+,Articles
48977,2017_DPe_7_1.txt,B2+,Punctuation
48978,2017_DPe_7_1.txt,B2+,Articles
48979,2017_DPe_7_1.txt,B2+,Spelling
48980,2017_DPe_7_1.txt,B2+,Agreement
48981,2017_DPe_7_1.txt,B2+,Spelling
49000,2017_DPe_80_1.txt,B1+,Prepositions
49001,2017_DPe_80_1.txt,B1+,Choice of tense
49002,2017_DPe_80_1.txt,B1+,Choice of tense
49003,2017_DPe_80_1.txt,B1+,Noun number
49004,2017_DPe_80_1.txt,B1+,Choice of tense
49005,2017_DPe_80_1.txt,B1+,Prepositions
49006,2017_DPe_80_1.txt,B1+,Spelling
49007,2017_DPe_80_1.txt,B1+,Prepositions
49008,2017_DPe_80_1.txt,B1+,Punctuation
49009,2017_DPe_80_1.txt,B1+,Choice of tense
49010,2017_DPe_80_1.txt,B1+,Choice of tense
49011,2017_DPe_80_1.txt,B1+,Spelling
49012,2017_DPe_80_1.txt,B1+,Articles
49013,2017_DPe_80_1.txt,B1+,Choice of tense
49014,2017_DPe_80_1.txt,B1+,Choice of tense
49015,2017_DPe_80_1.txt,B1+,Agreement
49016,2017_DPe_80_1.txt,B1+,Choice of tense
49017,2017_DPe_80_1.txt,B1+,Articles
49018,2017_DPe_80_1.txt,B1+,Choice of tense
49037,2017_DPe_81_1.txt,B1+,Spelling
49038,2017_DPe_81_1.txt,B1+,Choice of tense
49039,2017_DPe_81_1.txt,B1+,Choice of tense
49040,2017_DPe_81_1.txt,B1+,Choice of tense
49041,2017_DPe_81_1.txt,B1+,Choice of tense
49042,2017_DPe_81_1.txt,B1+,Articles
49043,2017_DPe_81_1.txt,B1+,Choice of tense
49044,2017_DPe_81_1.txt,B1+,Noun number
49045,2017_DPe_81_1.txt,B1+,Choice of tense
49046,2017_DPe_81_1.txt,B1+,Choice of tense
49047,2017_DPe_81_1.txt,B1+,Noun number
49048,2017_DPe_81_1.txt,B1+,Choice of tense
49049,2017_DPe_81_1.txt,B1+,Choice of tense
49050,2017_DPe_81_1.txt,B1+,Choice of lexical item
49051,2017_DPe_81_1.txt,B1+,Choice of tense
49052,2017_DPe_81_1.txt,B1+,Choice of tense
49053,2017_DPe_81_1.txt,B1+,Prepositions
49054,2017_DPe_81_1.txt,B1+,Choice of tense
49066,2017_DPe_82_1.txt,B1+,Choice of tense
49067,2017_DPe_82_1.txt,B1+,Choice of tense
49068,2017_DPe_82_1.txt,B1+,Spelling
49069,2017_DPe_82_1.txt,B1+,Verb pattern
49070,2017_DPe_82_1.txt,B1+,Choice of tense
49071,2017_DPe_82_1.txt,B1+,Spelling
49072,2017_DPe_82_1.txt,B1+,Choice of lexical item
49073,2017_DPe_82_1.txt,B1+,Articles
49074,2017_DPe_82_1.txt,B1+,Prepositions
49075,2017_DPe_82_1.txt,B1+,Prepositions
49076,2017_DPe_82_1.txt,B1+,Prepositions
49077,2017_DPe_82_1.txt,B1+,Choice of tense
49078,2017_DPe_82_1.txt,B1+,Choice of lexical item
49079,2017_DPe_82_1.txt,B1+,Spelling
49080,2017_DPe_82_1.txt,B1+,Choice of tense
49081,2017_DPe_82_1.txt,B1+,Articles
49082,2017_DPe_82_1.txt,B1+,Conjunctions
49083,2017_DPe_82_1.txt,B1+,Punctuation
49084,2017_DPe_82_1.txt,B1+,Confusion of structures
49085,2017_DPe_82_1.txt,B1+,Choice of lexical item
49086,2017_DPe_82_1.txt,B1+,Articles
49087,2017_DPe_82_1.txt,B1+,Prepositions
49088,2017_DPe_82_1.txt,B1+,Referential device
49089,2017_DPe_82_1.txt,B1+,Prepositions
49090,2017_DPe_82_1.txt,B1+,Prepositions
49091,2017_DPe_82_1.txt,B1+,Articles
49092,2017_DPe_82_1.txt,B1+,Choice of tense
49093,2017_DPe_82_1.txt,B1+,Choice of tense
49094,2017_DPe_82_1.txt,B1+,Choice of tense
49095,2017_DPe_82_1.txt,B1+,Prepositions
49096,2017_DPe_82_1.txt,B1+,Choice of tense
49097,2017_DPe_82_1.txt,B1+,Confusion of structures
49124,2017_DPe_83_1.txt,B1+,Confusion of categories
49125,2017_DPe_83_1.txt,B1+,Confusion of categories
49126,2017_DPe_83_1.txt,B1+,Degree of comparison
49127,2017_DPe_83_1.txt,B1+,Confusion of categories
49128,2017_DPe_83_1.txt,B1+,Absence of a component in clause or sentence
49129,2017_DPe_83_1.txt,B1+,Redundant component in clause or sentence
49130,2017_DPe_83_1.txt,B1+,Articles
49131,2017_DPe_83_1.txt,B1+,Choice of tense
49132,2017_DPe_83_1.txt,B1+,Articles
49133,2017_DPe_83_1.txt,B1+,Spelling
49134,2017_DPe_83_1.txt,B1+,Punctuation
49135,2017_DPe_83_1.txt,B1+,Articles
49136,2017_DPe_83_1.txt,B1+,Articles
49137,2017_DPe_83_1.txt,B1+,Confusion of categories
49138,2017_DPe_83_1.txt,B1+,Absence of a component in clause or sentence
49139,2017_DPe_83_1.txt,B1+,Articles
49140,2017_DPe_83_1.txt,B1+,Spelling
49141,2017_DPe_83_1.txt,B1+,Articles
49142,2017_DPe_83_1.txt,B1+,Agreement
49143,2017_DPe_83_1.txt,B1+,Punctuation
49144,2017_DPe_83_1.txt,B1+,Articles
49145,2017_DPe_83_1.txt,B1+,Choice of tense
49146,2017_DPe_83_1.txt,B1+,Word order
49147,2017_DPe_83_1.txt,B1+,Choice of tense
49148,2017_DPe_83_1.txt,B1+,Confusion of categories
49149,2017_DPe_83_1.txt,B1+,Spelling
49150,2017_DPe_83_1.txt,B1+,Choice of lexical item
49151,2017_DPe_83_1.txt,B1+,Choice of tense
49152,2017_DPe_83_1.txt,B1+,Choice of tense
49153,2017_DPe_83_1.txt,B1+,Confusion of categories
49154,2017_DPe_83_1.txt,B1+,Punctuation
49155,2017_DPe_83_1.txt,B1+,Choice of tense
49156,2017_DPe_83_1.txt,B1+,Choice of tense
49157,2017_DPe_83_1.txt,B1+,Spelling
49158,2017_DPe_83_1.txt,B1+,Absence of necessary explanation or detail
49159,2017_DPe_83_1.txt,B1+,Choice of tense
49160,2017_DPe_83_1.txt,B1+,Redundant component in clause or sentence
49161,2017_DPe_83_1.txt,B1+,Redundant component in clause or sentence
49162,2017_DPe_83_1.txt,B1+,Redundant component in clause or sentence
49168,2017_DPe_84_1.txt,B1+,Prepositions
49169,2017_DPe_84_1.txt,B1+,Noun number
49170,2017_DPe_84_1.txt,B1+,Word choice
49171,2017_DPe_84_1.txt,B1+,Determiners
49172,2017_DPe_84_1.txt,B1+,Articles
49173,2017_DPe_84_1.txt,B1+,Choice of tense
49174,2017_DPe_84_1.txt,B1+,Choice of tense
49175,2017_DPe_84_1.txt,B1+,Choice of tense
49176,2017_DPe_84_1.txt,B1+,"Change, addition, deletion of a part of collocation"
49177,2017_DPe_84_1.txt,B1+,Prepositions
49178,2017_DPe_84_1.txt,B1+,Choice of lexical item
49179,2017_DPe_84_1.txt,B1+,Word order
49180,2017_DPe_84_1.txt,B1+,Articles
49181,2017_DPe_84_1.txt,B1+,Choice of tense
